Customer_ID,Customer_Name,Revenue,percentile_rank,Customer_segment
5541,"Laurie Webb",2622,0.98,"Low Value"
23962,"Christopher Williams",2621,0.98,"Low Value"
49911,"Bruce Russell",2620,0.98,"Low Value"
21545,"Richard Clark",2619,0.98,"Low Value"
27911,"Erik Burton",2617,0.98,"Low Value"
26114,"Susan Davis",2614,0.98,"Low Value"
15878,"John Malone",2614,0.98,"Low Value"
7344,"Anthony Duarte",2613,0.98,"Low Value"
10472,"Paul Rush",2612,0.98,"Low Value"
25239,"Cory Bailey",2611,0.98,"Low Value"
13346,"Matthew Weaver",2608,0.98,"Low Value"
36408,"Taylor Brown",2605,0.98,"Low Value"
25093,"Beth Jackson",2605,0.98,"Low Value"
44902,"Lisa Bates",2601,0.98,"Low Value"
29869,"Maurice Kline",2599,0.98,"Low Value"
44928,"Michael Molina",2598,0.98,"Low Value"
37891,"Diana Lucas",2594,0.98,"Low Value"
8265,"Katherine White",2591,0.98,"Low Value"
43912,"Carlos Singh",2590,0.98,"Low Value"
46422,"Kathy Conner",2587,0.98,"Low Value"
12341,"Susan Horne",2586,0.98,"Low Value"
43022,"Danielle Walsh",2585,0.98,"Low Value"
28257,"Danielle Morrow",2580,0.98,"Low Value"
2165,"Angelica Simmons",2580,0.98,"Low Value"
3021,"Jacob Burton",2578,0.98,"Low Value"
47029,"Amy Luna",2577,0.98,"Low Value"
22953,"Stephen Gross",2575,0.98,"Low Value"
25560,"Mike Dixon",2575,0.98,"Low Value"
43612,"Tammie Carpenter",2575,0.98,"Low Value"
42714,"Chelsey Allison",2573,0.98,"Low Value"
1692,"Kyle Patel",2572,0.98,"Low Value"
42633,"Alice Calhoun",2571,0.98,"Low Value"
30959,"Kathleen Garrison",2570,0.98,"Low Value"
16690,"Clayton Malone",2570,0.98,"Low Value"
42369,"Aaron Pacheco",2569,0.98,"Low Value"
6836,"Brittany Knox",2569,0.98,"Low Value"
44339,"Tina Clark",2568,0.98,"Low Value"
11527,"Walter Ramirez",2568,0.98,"Low Value"
9415,"Thomas Mccoy",2568,0.98,"Low Value"
48260,"Kelly Sims DVM",2567,0.98,"Low Value"
5477,"Tracy Caldwell",2567,0.98,"Low Value"
48574,"Lisa Malone",2567,0.98,"Low Value"
40833,"Jacob Duke",2567,0.98,"Low Value"
31405,"Bruce Ford",2567,0.98,"Low Value"
24892,"Rhonda Boyd",2565,0.98,"Low Value"
17872,"Raymond Castillo",2561,0.98,"Low Value"
36159,"Denise Barker",2560,0.98,"Low Value"
13514,"John Smith",2558,0.98,"Low Value"
35838,"Ms. Jessica Nelson DVM",2557,0.98,"Low Value"
19328,"Andre Horn",2557,0.98,"Low Value"
84,"Patrick Smith",2557,0.98,"Low Value"
4947,"Abigail Reeves",2556,0.98,"Low Value"
44424,"Adam Watkins",2555,0.98,"Low Value"
30174,"Michael Cole",2555,0.98,"Low Value"
38816,"Keith Ball",2555,0.98,"Low Value"
16571,"Alyssa Floyd",2554,0.98,"Low Value"
4840,"Edward Wilson",2553,0.98,"Low Value"
10825,"Amanda Butler",2553,0.98,"Low Value"
37892,"Kimberly Hughes MD",2552,0.98,"Low Value"
45753,"Miguel Torres",2550,0.98,"Low Value"
13620,"Jason Morrow",2549,0.98,"Low Value"
14531,"Terrence Perez",2547,0.98,"Low Value"
15094,"Michael Wilson",2547,0.98,"Low Value"
20964,"Christopher Morris",2546,0.98,"Low Value"
34449,"Russell Atkinson",2546,0.98,"Low Value"
31830,"Juan Burton",2545,0.98,"Low Value"
11730,"Michael Harper",2543,0.98,"Low Value"
33992,"Deanna Lewis",2543,0.98,"Low Value"
16626,"George Olson",2540,0.98,"Low Value"
14873,"Timothy Ferrell",2540,0.98,"Low Value"
71,"Pamela Harmon",2540,0.98,"Low Value"
18502,"Steven Schroeder",2539,0.98,"Low Value"
7484,"Clayton Myers",2539,0.98,"Low Value"
27335,"Amanda Martinez",2536,0.98,"Low Value"
45985,"Kimberly Thompson",2534,0.98,"Low Value"
10232,"Tanner Gonzales",2531,0.98,"Low Value"
46043,"Vanessa Arnold",2531,0.98,"Low Value"
28398,"Valerie Williams",2531,0.98,"Low Value"
27022,"Miguel Johnson",2529,0.98,"Low Value"
2660,"Joseph Jackson",2528,0.98,"Low Value"
47728,"Dr. Jesse Jones",2528,0.98,"Low Value"
42288,"Chad Garcia",2528,0.98,"Low Value"
6974,"Isabella Williams",2527,0.98,"Low Value"
15349,"Robert Austin",2527,0.98,"Low Value"
1107,"Susan Webster",2527,0.98,"Low Value"
6823,"Matthew Lee",2526,0.98,"Low Value"
30451,"Johnny Taylor",2526,0.98,"Low Value"
11930,"Jason Stevens",2524,0.98,"Low Value"
9556,"Joshua Woodard",2523,0.98,"Low Value"
7106,"Michael Cole",2523,0.98,"Low Value"
44199,"Tamara Richardson",2522,0.98,"Low Value"
14008,"Holly Sanders",2519,0.98,"Low Value"
8934,"Robert Brooks",2519,0.98,"Low Value"
37238,"Matthew Mason",2518,0.98,"Low Value"
37807,"Jennifer Mahoney",2517,0.98,"Low Value"
15023,"Melissa Fernandez",2517,0.98,"Low Value"
7479,"Juan Mitchell",2517,0.98,"Low Value"
48954,"Richard Hernandez",2515,0.98,"Low Value"
21507,"James Brown",2515,0.98,"Low Value"
10804,"Ryan Martinez",2515,0.98,"Low Value"
31797,"Erika Bush",2513,0.98,"Low Value"
25741,"Timothy Reid",2513,0.98,"Low Value"
41324,"Dr. Calvin Wolf",2512,0.98,"Low Value"
25138,"Richard Wagner",2511,0.98,"Low Value"
26956,"John Stone",2510,0.98,"Low Value"
20917,"Donna Campos",2510,0.98,"Low Value"
37515,"Riley Scott",2509,0.98,"Low Value"
46217,"Jesse Benjamin",2509,0.98,"Low Value"
1145,"Tammy Hudson",2507,0.98,"Low Value"
49560,"Kevin Tucker",2506,0.98,"Low Value"
27202,"Kristina Flores",2503,0.98,"Low Value"
23033,"Hannah Cooper",2502,0.98,"Low Value"
12808,"Stephanie Martin",2499,0.98,"Low Value"
18655,"Matthew Woodward",2496,0.98,"Low Value"
19294,"Sarah Payne",2494,0.98,"Low Value"
27750,"Tara Thompson",2494,0.98,"Low Value"
49568,"Jessica Fisher",2494,0.98,"Low Value"
15921,"Tina James",2492,0.98,"Low Value"
15758,"Mark Briggs",2492,0.98,"Low Value"
494,"Eric Krause",2492,0.98,"Low Value"
45574,"Kristen Lopez",2491,0.98,"Low Value"
28861,"Dr. Elizabeth Brown",2488,0.98,"Low Value"
35911,"Teresa Reyes",2488,0.98,"Low Value"
5422,"Brandon Robinson",2484,0.98,"Low Value"
11661,"Brenda Brown",2477,0.98,"Low Value"
7849,"Brianna Wallace",2476,0.98,"Low Value"
49630,"Daniel Christensen",2474,0.98,"Low Value"
39134,"Joseph Huff",2472,0.98,"Low Value"
24335,"Charles Shepard",2472,0.98,"Low Value"
14088,"Kathy West",2471,0.98,"Low Value"
5705,"Danielle Meyer",2469,0.98,"Low Value"
14995,"Jennifer Dunn",2467,0.98,"Low Value"
11051,"Stacie Robinson",2465,0.98,"Low Value"
9695,"Michael Rice",2465,0.98,"Low Value"
47774,"Timothy Arnold",2463,0.98,"Low Value"
32784,"Linda Foster",2462,0.98,"Low Value"
14716,"Courtney Sanchez",2461,0.98,"Low Value"
18919,"Jason Turner",2460,0.98,"Low Value"
24181,"Michael Johnson",2457,0.98,"Low Value"
32534,"Tyler Harper",2456,0.98,"Low Value"
48595,"Nathaniel Allen",2454,0.98,"Low Value"
17035,"Melissa Nguyen",2452,0.98,"Low Value"
16545,"Robert Stevenson",2451,0.98,"Low Value"
18795,"Todd Walker",2445,0.98,"Low Value"
30151,"Lisa Perry",2444,0.98,"Low Value"
48930,"Jamie Williams",2444,0.98,"Low Value"
47254,"Steven Fernandez",2444,0.98,"Low Value"
36156,"Kelly Dyer",2443,0.98,"Low Value"
29949,"Michele Pope",2441,0.98,"Low Value"
38743,"Lori Mueller",2441,0.98,"Low Value"
43233,"Wendy Gonzalez",2440,0.98,"Low Value"
5389,"Laura Jefferson",2439,0.98,"Low Value"
42572,"Jay Mercado",2439,0.98,"Low Value"
40881,"Michele Hernandez",2439,0.98,"Low Value"
11286,"William Lopez",2439,0.98,"Low Value"
45411,"Michael Perez",2439,0.98,"Low Value"
37090,"Jennifer Santos",2438,0.98,"Low Value"
16837,"David Mitchell",2436,0.98,"Low Value"
48921,"Patricia Johnson",2433,0.98,"Low Value"
6502,"Ricky Jennings",2431,0.98,"Low Value"
36497,"Daniel Patrick",2430,0.98,"Low Value"
39636,"Steven Reynolds",2426,0.98,"Low Value"
18716,"Madison Reyes",2426,0.98,"Low Value"
40137,"Jessica Olsen",2424,0.98,"Low Value"
19430,"Dr. Robin Thomas",2424,0.98,"Low Value"
5036,"Vanessa Mills",2421,0.98,"Low Value"
38560,"David Woodard DVM",2421,0.98,"Low Value"
41961,"Mark Fischer",2417,0.98,"Low Value"
17034,"Audrey Villarreal",2415,0.98,"Low Value"
20295,"Danielle Ferguson",2412,0.98,"Low Value"
42376,"Gabriel Foster DVM",2411,0.98,"Low Value"
7457,"Melissa Smith",2410,0.98,"Low Value"
49550,"Debra Davis",2410,0.98,"Low Value"
23313,"Corey Stanley",2410,0.98,"Low Value"
14637,"Cassandra Wood",2409,0.98,"Low Value"
37259,"Stephanie Davis",2408,0.98,"Low Value"
11206,"Joshua Torres",2406,0.98,"Low Value"
45172,"Tracie Phillips",2406,0.98,"Low Value"
12133,"Kim Larson",2406,0.98,"Low Value"
44711,"Samantha Simmons",2405,0.98,"Low Value"
41983,"Patricia Klein MD",2402,0.98,"Low Value"
45995,"John Goodwin",2399,0.98,"Low Value"
26098,"Kristi Flynn",2399,0.98,"Low Value"
29759,"Caleb Zamora",2398,0.98,"Low Value"
32013,"Penny Rodriguez",2396,0.98,"Low Value"
29050,"Mercedes Jackson",2396,0.98,"Low Value"
45240,"Mr. Daniel Johnson",2394,0.98,"Low Value"
45542,"Michael Webb",2394,0.98,"Low Value"
13130,"Michael Wilkinson",2392,0.98,"Low Value"
21232,"Shelia Gutierrez",2389,0.98,"Low Value"
21169,"Katie Davis",2387,0.98,"Low Value"
16094,"Kimberly Gonzalez",2387,0.98,"Low Value"
31150,"Jennifer Mason",2387,0.98,"Low Value"
6510,"Jenna Mcmahon",2386,0.98,"Low Value"
34868,"William Peterson",2385,0.98,"Low Value"
30222,"Lauren Chavez",2384,0.98,"Low Value"
14080,"Jeffery Sanchez",2383,0.98,"Low Value"
16088,"Cristina Walters",2382,0.98,"Low Value"
20131,"Samantha Nguyen",2382,0.98,"Low Value"
43936,"Gregory Kim",2382,0.98,"Low Value"
18828,"Shannon Potter",2381,0.98,"Low Value"
27005,"Corey Miller",2380,0.98,"Low Value"
20140,"Timothy Hunter",2379,0.98,"Low Value"
47514,"Crystal Barrera",2378,0.98,"Low Value"
10104,"Tyler Taylor",2377,0.98,"Low Value"
18387,"Jeremy Powell",2376,0.98,"Low Value"
25513,"Dr. John Ortiz",2373,0.98,"Low Value"
30783,"Keith Cruz",2372,0.98,"Low Value"
27644,"Crystal Mays",2371,0.98,"Low Value"
37787,"Dennis Berry",2371,0.98,"Low Value"
35742,"Kevin Haley",2371,0.98,"Low Value"
41852,"Melissa Hunt",2368,0.98,"Low Value"
25363,"Jason Chandler",2365,0.98,"Low Value"
13930,"Ryan Wilson",2363,0.98,"Low Value"
19068,"Larry Martinez",2362,0.98,"Low Value"
30992,"Troy Mason",2361,0.98,"Low Value"
42308,"James Carter",2361,0.98,"Low Value"
18574,"Brianna Garcia",2360,0.98,"Low Value"
48165,"Gregory Stewart",2360,0.98,"Low Value"
36257,"Lauren Larson",2359,0.98,"Low Value"
36354,"Alexander Carpenter",2358,0.98,"Low Value"
45610,"Allen Richardson",2357,0.98,"Low Value"
38951,"Anthony Spence",2357,0.98,"Low Value"
7909,"Wendy Murphy DDS",2357,0.98,"Low Value"
12148,"Michael Griffin",2356,0.98,"Low Value"
48538,"Alexis Nelson",2356,0.98,"Low Value"
15461,"Vicki Smith",2354,0.98,"Low Value"
1149,"Peter Harris",2354,0.98,"Low Value"
11900,"Meghan Rubio",2354,0.98,"Low Value"
25025,"Chelsea Tran",2353,0.98,"Low Value"
26332,"Desiree Thomas",2353,0.98,"Low Value"
36094,"Isabella Gregory",2352,0.98,"Low Value"
33881,"Morgan Sparks",2350,0.98,"Low Value"
1297,"Brent Day",2350,0.98,"Low Value"
629,"John Michael",2350,0.98,"Low Value"
17139,"Ryan Simmons",2348,0.98,"Low Value"
25506,"Stacey Smith",2346,0.98,"Low Value"
1839,"Rachel Graves",2344,0.98,"Low Value"
48226,"Brianna Garcia",2343,0.98,"Low Value"
37010,"Brandon Wyatt",2343,0.98,"Low Value"
37601,"Lindsay Franklin",2340,0.98,"Low Value"
14821,"Cassie Summers",2339,0.98,"Low Value"
19044,"Kevin Robles",2336,0.98,"Low Value"
27906,"James Wood",2334,0.98,"Low Value"
19223,"Sharon Franklin",2333,0.98,"Low Value"
13009,"Christina Berry",2330,0.98,"Low Value"
34206,"Greg Patterson",2330,0.98,"Low Value"
49868,"Mary Valenzuela",2328,0.98,"Low Value"
40176,"Steven Garcia",2327,0.98,"Low Value"
49382,"Paul Young",2326,0.98,"Low Value"
36587,"Michael Davis",2324,0.98,"Low Value"
1736,"Steven Mills",2323,0.98,"Low Value"
45007,"Shelly Brown",2322,0.98,"Low Value"
7237,"Shelby Johnson",2321,0.98,"Low Value"
21831,"Tami Lopez",2321,0.98,"Low Value"
32387,"Bryan Alvarez DDS",2321,0.98,"Low Value"
15328,"Garrett Ayers",2316,0.98,"Low Value"
16631,"Eugene Elliott",2315,0.98,"Low Value"
20391,"Kathy Gray",2315,0.98,"Low Value"
13974,"Savannah Tran",2314,0.98,"Low Value"
20913,"Annette Sullivan DDS",2312,0.98,"Low Value"
47402,"Jody Hartman",2311,0.98,"Low Value"
29382,"Matthew Smith",2311,0.98,"Low Value"
27607,"Dr. Kaitlyn Parker",2308,0.98,"Low Value"
124,"Katie Ballard",2308,0.98,"Low Value"
10648,"Scott Johnson",2305,0.98,"Low Value"
10944,"Jeffrey Caldwell",2303,0.98,"Low Value"
37724,"Leslie Spears",2302,0.98,"Low Value"
39140,"Raymond Barnes",2300,0.98,"Low Value"
26301,"John Davis",2299,0.98,"Low Value"
39878,"Andrea Jones",2297,0.98,"Low Value"
287,"Sarah Wallace",2295,0.98,"Low Value"
45523,"Stephen Kelly",2293,0.98,"Low Value"
17179,"Samantha Mckinney",2293,0.98,"Low Value"
32003,"Joseph George",2292,0.98,"Low Value"
21405,"Laura Lowe",2292,0.98,"Low Value"
4635,"Lisa Stephens",2290,0.98,"Low Value"
13875,"Grace Martin",2288,0.98,"Low Value"
31398,"Kristen Vasquez",2288,0.98,"Low Value"
39454,"John Alvarado",2287,0.98,"Low Value"
26254,"Stephanie Perry",2286,0.98,"Low Value"
38651,"Justin Gross",2286,0.98,"Low Value"
4648,"Sarah Davis",2285,0.98,"Low Value"
42733,"Tina Miller",2284,0.98,"Low Value"
49357,"Adam Larson",2283,0.98,"Low Value"
39660,"Abigail Little",2283,0.98,"Low Value"
4963,"Brandon Pratt",2283,0.98,"Low Value"
15472,"Kristin Gibson",2282,0.98,"Low Value"
40813,"Ashley Lewis",2282,0.98,"Low Value"
21100,"Ronald Brown",2280,0.98,"Low Value"
12185,"Tammy Klein",2280,0.98,"Low Value"
26210,"Anna Huff",2278,0.98,"Low Value"
3687,"Sally Jones",2277,0.98,"Low Value"
23336,"Sean Smith",2276,0.98,"Low Value"
2600,"Philip Arnold",2275,0.98,"Low Value"
47610,"Patrick Mcdaniel",2272,0.98,"Low Value"
11560,"Crystal Watson",2271,0.98,"Low Value"
29885,"Shannon Vaughan",2271,0.98,"Low Value"
47699,"Margaret Miranda",2271,0.98,"Low Value"
27421,"Brian Acevedo",2271,0.98,"Low Value"
46802,"Howard Pierce",2271,0.98,"Low Value"
25569,"Christopher Reyes",2269,0.98,"Low Value"
42247,"Cameron Morris",2268,0.98,"Low Value"
30077,"Michele Vasquez",2266,0.98,"Low Value"
8552,"Linda Thomas",2266,0.98,"Low Value"
4877,"Charles Hernandez",2264,0.98,"Low Value"
48385,"Sherri Logan",2253,0.98,"Low Value"
28286,"Andrew Wood",2253,0.98,"Low Value"
48735,"Nicole Cortez",2250,0.98,"Low Value"
31578,"Lee Keith",2250,0.98,"Low Value"
25234,"Brian Bartlett",2250,0.98,"Low Value"
23862,"Robert Stafford",2248,0.98,"Low Value"
39659,"Daniel Chandler",2243,0.98,"Low Value"
249,"Robyn West",2240,0.98,"Low Value"
1040,"Anthony Valenzuela",2236,0.98,"Low Value"
15121,"Christian Pierce",2233,0.98,"Low Value"
18650,"Maria Love",2232,0.98,"Low Value"
17495,"Gregory Crane",2230,0.98,"Low Value"
32246,"Shari Anderson",2230,0.98,"Low Value"
35872,"Roy Moore",2229,0.98,"Low Value"
40467,"John Garcia",2227,0.98,"Low Value"
4244,"Sean Schultz",2226,0.98,"Low Value"
38934,"Brian Singleton",2226,0.98,"Low Value"
3813,"Autumn West",2225,0.98,"Low Value"
3400,"Steven Mckay",2224,0.98,"Low Value"
17692,"Leslie Whitaker",2223,0.98,"Low Value"
48318,"Christopher Steele",2223,0.98,"Low Value"
44185,"Sarah Decker",2222,0.98,"Low Value"
28120,"Crystal Butler",2219,0.98,"Low Value"
5924,"Samuel Reid",2218,0.98,"Low Value"
18777,"Sydney Miller",2215,0.98,"Low Value"
48391,"Nicole Curtis",2212,0.98,"Low Value"
13091,"Mr. Eric Scott",2208,0.98,"Low Value"
30025,"Diana Massey",2205,0.98,"Low Value"
41020,"Courtney Potter",2199,0.98,"Low Value"
27980,"Melissa Jones MD",2196,0.98,"Low Value"
31030,"Lisa Johnson",2194,0.98,"Low Value"
43271,"Michael Owens",2192,0.98,"Low Value"
45544,"Jessica Cantu",2191,0.98,"Low Value"
45512,"Terri Pineda",2189,0.98,"Low Value"
36142,"Amy Cline",2189,0.98,"Low Value"
27543,"Tracy Smith",2186,0.98,"Low Value"
13530,"Sharon Bailey",2183,0.98,"Low Value"
21167,"Ashley Trujillo",2182,0.98,"Low Value"
30229,"Melissa Hernandez",2175,0.98,"Low Value"
42623,"Alison Robinson",2175,0.98,"Low Value"
45915,"David Smith",2174,0.98,"Low Value"
5977,"Katherine Lee",2172,0.98,"Low Value"
42508,"Zachary Hubbard",2170,0.98,"Low Value"
48624,"Sara Carrillo",2170,0.98,"Low Value"
6689,"Crystal Robinson",2168,0.98,"Low Value"
41372,"Philip Mueller",2166,0.98,"Low Value"
11047,"Sara Vargas",2163,0.98,"Low Value"
31851,"Cindy Bell",2163,0.98,"Low Value"
46889,"Samantha Robinson",2162,0.98,"Low Value"
31383,"Anthony King",2160,0.98,"Low Value"
25422,"Katelyn Winters",2156,0.98,"Low Value"
49120,"Margaret Brown",2154,0.98,"Low Value"
13699,"Nicole Ward",2151,0.98,"Low Value"
17850,"John Hall",2151,0.98,"Low Value"
19266,"Joseph Perry",2150,0.98,"Low Value"
43321,"Vanessa Morris",2149,0.98,"Low Value"
2150,"Tara Stevenson",2149,0.98,"Low Value"
27203,"George Lee",2148,0.98,"Low Value"
21312,"Jose Hester",2148,0.98,"Low Value"
8784,"Mary Faulkner",2147,0.98,"Low Value"
42916,"Cheyenne Lin",2145,0.98,"Low Value"
1285,"Gerald Porter",2144,0.98,"Low Value"
28797,"Ana Gonzalez",2144,0.98,"Low Value"
15827,"Jeremy Martinez",2144,0.98,"Low Value"
43934,"Jason Gilmore",2142,0.98,"Low Value"
34274,"Anthony Stanley",2142,0.98,"Low Value"
16967,"Joseph Green",2140,0.98,"Low Value"
28478,"Lindsay Pratt",2138,0.98,"Low Value"
26648,"Victoria Eaton",2137,0.98,"Low Value"
21322,"Amy Hamilton",2134,0.98,"Low Value"
21200,"Rachel White",2134,0.98,"Low Value"
6530,"David Richardson DVM",2131,0.98,"Low Value"
2907,"Robert Burnett",2129,0.98,"Low Value"
40287,"Bobby Scott",2128,0.98,"Low Value"
18988,"Jennifer Brewer",2121,0.98,"Low Value"
22952,"Kathryn Washington",2118,0.98,"Low Value"
27131,"Lauren Clayton",2118,0.98,"Low Value"
49126,"Laura Smith",2117,0.98,"Low Value"
47249,"Greg Hubbard",2116,0.98,"Low Value"
25104,"Garrett Hall",2112,0.98,"Low Value"
39883,"Thomas Davis",2111,0.98,"Low Value"
30820,"Zachary Olson",2107,0.98,"Low Value"
15374,"Melissa Ward",2106,0.98,"Low Value"
4264,"Stacy Patrick",2106,0.98,"Low Value"
38266,"Jacqueline Salazar",2105,0.98,"Low Value"
33368,"Allison Bonilla",2103,0.98,"Low Value"
46284,"Anthony Wilkins",2101,0.98,"Low Value"
29193,"Marc Lee",2099,0.98,"Low Value"
3426,"Cindy Harper",2099,0.98,"Low Value"
12256,"James Cohen",2093,0.98,"Low Value"
30216,"Diana Munoz",2092,0.98,"Low Value"
31459,"Terri Barrera",2090,0.98,"Low Value"
3638,"David Richards",2089,0.98,"Low Value"
28323,"Candice White",2089,0.98,"Low Value"
13377,"Aaron Sexton",2087,0.98,"Low Value"
16229,"Amber Fischer",2084,0.98,"Low Value"
26871,"Bryan Trujillo",2082,0.98,"Low Value"
35118,"Kevin Baker",2081,0.98,"Low Value"
27240,"Scott Lewis",2080,0.98,"Low Value"
41439,"Chris Jensen",2078,0.98,"Low Value"
48159,"John Hernandez",2078,0.98,"Low Value"
16394,"Ray Smith",2076,0.98,"Low Value"
8488,"Sean Rocha",2075,0.98,"Low Value"
688,"Beth Brown",2075,0.98,"Low Value"
39854,"Tyler Edwards",2073,0.98,"Low Value"
42519,"Mrs. Laura Rodgers",2073,0.98,"Low Value"
41360,"Timothy Snow",2072,0.98,"Low Value"
32842,"Cheryl Thomas",2072,0.98,"Low Value"
33900,"Jeffrey Baker",2071,0.98,"Low Value"
8766,"Adam Torres",2070,0.98,"Low Value"
44281,"Daniel Phillips",2070,0.98,"Low Value"
42648,"Angela Ochoa",2070,0.98,"Low Value"
11348,"Benjamin Reed",2069,0.98,"Low Value"
49685,"Crystal Jenkins",2065,0.98,"Low Value"
13973,"Matthew Wiggins",2063,0.98,"Low Value"
40732,"David Hartman",2063,0.98,"Low Value"
14909,"Ryan Chen",2063,0.98,"Low Value"
31666,"Donna Scott",2062,0.98,"Low Value"
3629,"Christian Hill",2060,0.98,"Low Value"
47916,"Michelle Smith",2055,0.98,"Low Value"
23389,"Jason Sutton",2053,0.98,"Low Value"
22551,"Paula Thomas",2053,0.98,"Low Value"
368,"Christopher Henderson",2052,0.98,"Low Value"
11922,"Dawn Crawford",2051,0.98,"Low Value"
49574,"Todd Baker",2050,0.98,"Low Value"
32707,"Stephanie Brown",2049,0.98,"Low Value"
2365,"Lawrence Holden",2046,0.98,"Low Value"
17441,"Karen Fisher",2046,0.98,"Low Value"
6940,"Jennifer Holmes",2045,0.98,"Low Value"
34480,"Vincent Mcgrath",2041,0.98,"Low Value"
12483,"John Davis",2036,0.98,"Low Value"
23479,"Matthew Williams",2036,0.98,"Low Value"
9658,"Brad Snyder",2033,0.98,"Low Value"
38428,"Taylor Jones",2032,0.98,"Low Value"
45318,"Michael Green",2027,0.98,"Low Value"
5762,"Brent Stone",2027,0.98,"Low Value"
6980,"Eddie Rodriguez",2026,0.98,"Low Value"
8981,"Ashley Cobb",2025,0.98,"Low Value"
8197,"Matthew Cox",2025,0.98,"Low Value"
2646,"Mike Baker",2024,0.98,"Low Value"
47131,"Mary Adams",2024,0.98,"Low Value"
28991,"Donna Neal",2021,0.98,"Low Value"
9830,"Isaiah Ritter",2021,0.98,"Low Value"
44767,"Jordan Garcia",2020,0.98,"Low Value"
6809,"Christina Scott",2019,0.98,"Low Value"
45427,"David Gibson",2018,0.98,"Low Value"
7692,"Sarah Lloyd",2017,0.98,"Low Value"
44376,"Mary Robinson",2015,0.98,"Low Value"
49214,"Ian Hall",2012,0.98,"Low Value"
39462,"Michael Moreno",2010,0.98,"Low Value"
10260,"Cody Thomas",2009,0.98,"Low Value"
15513,"Ashley Harding",2008,0.98,"Low Value"
40622,"Alexander Jimenez",2005,0.98,"Low Value"
30826,"William Bates",2002,0.98,"Low Value"
11224,"Dr. Ray Mcclure",2002,0.98,"Low Value"
40888,"Jodi Salazar",2002,0.98,"Low Value"
25665,"Stephanie Chavez",2001,0.98,"Low Value"
22020,"Joyce Peterson",2001,0.98,"Low Value"
26251,"Stacy Gonzalez",1998,0.98,"Low Value"
433,"James Robinson",1998,0.98,"Low Value"
39430,"Samuel Spencer",1996,0.98,"Low Value"
24825,"Derrick Thomas",1993,0.98,"Low Value"
7212,"Christopher Webster",1989,0.98,"Low Value"
40598,"Jeffrey Taylor",1989,0.98,"Low Value"
14616,"Sergio Kerr",1987,0.98,"Low Value"
9317,"Gary Franco",1983,0.98,"Low Value"
13143,"Caleb Bruce",1981,0.98,"Low Value"
1280,"Dalton Best",1980,0.98,"Low Value"
44700,"Lisa Chan",1980,0.98,"Low Value"
10699,"Michael Carter",1980,0.98,"Low Value"
8286,"Elizabeth Watson",1978,0.99,"Low Value"
36001,"Jacqueline Jones",1977,0.99,"Low Value"
26984,"Jasmine Harrison",1971,0.99,"Low Value"
7426,"Jesse Garcia",1970,0.99,"Low Value"
10819,"Joel Ortiz",1963,0.99,"Low Value"
47680,"Darryl Mejia",1960,0.99,"Low Value"
28647,"Brittany Hobbs",1959,0.99,"Low Value"
38282,"Brittney Stout",1959,0.99,"Low Value"
28702,"Daniel Boyer",1958,0.99,"Low Value"
12848,"Kathryn King",1956,0.99,"Low Value"
43509,"Michael Holmes",1954,0.99,"Low Value"
49508,"Ronald Murray",1951,0.99,"Low Value"
13495,"Lisa Brock",1945,0.99,"Low Value"
415,"Andrew Haas",1945,0.99,"Low Value"
2147,"Shelby Dawson",1945,0.99,"Low Value"
10744,"Natalie Gallegos",1942,0.99,"Low Value"
43311,"Kayla Roth",1940,0.99,"Low Value"
42038,"Brooke Cooper",1940,0.99,"Low Value"
32154,"Larry Nelson",1938,0.99,"Low Value"
37357,"Renee Garcia",1937,0.99,"Low Value"
20243,"Jacob Farrell",1937,0.99,"Low Value"
27367,"Brenda Casey",1936,0.99,"Low Value"
1038,"Brittany Brown",1933,0.99,"Low Value"
27195,"Eduardo Cantu",1931,0.99,"Low Value"
17891,"Michael Davis",1929,0.99,"Low Value"
47033,"Brandon Burns",1926,0.99,"Low Value"
23779,"Brian Hall",1925,0.99,"Low Value"
8816,"Danielle Allen",1924,0.99,"Low Value"
7299,"Cheryl Anderson",1922,0.99,"Low Value"
34382,"Jennifer Lopez",1921,0.99,"Low Value"
40363,"Jared Key",1921,0.99,"Low Value"
3056,"Nicole Lewis",1919,0.99,"Low Value"
17744,"Terry White",1918,0.99,"Low Value"
20920,"David Ellis",1917,0.99,"Low Value"
44987,"Monique Jones",1916,0.99,"Low Value"
43937,"Dr. Eric Olson",1915,0.99,"Low Value"
12020,"Michelle Thomas",1914,0.99,"Low Value"
4241,"John Howard",1914,0.99,"Low Value"
9732,"Catherine Russell",1912,0.99,"Low Value"
39726,"Timothy Miller DVM",1912,0.99,"Low Value"
874,"Kevin Nelson",1911,0.99,"Low Value"
25736,"Susan Robertson",1910,0.99,"Low Value"
16468,"Lisa Johnson",1909,0.99,"Low Value"
25976,"James Cobb",1909,0.99,"Low Value"
11430,"Mark Mendez",1908,0.99,"Low Value"
26356,"John Lucero",1908,0.99,"Low Value"
40477,"Matthew Carson",1908,0.99,"Low Value"
27744,"Eddie Castillo",1905,0.99,"Low Value"
11940,"Sarah Walton",1903,0.99,"Low Value"
11918,"Zachary Stevenson",1903,0.99,"Low Value"
28175,"Heather Baldwin MD",1900,0.99,"Low Value"
898,"Alexa Robinson",1893,0.99,"Low Value"
24639,"Randy Martinez",1886,0.99,"Low Value"
